Date (GMT);VOC (ppm);PM1 (ug/m3);PM2.5 (ug/m3);PM10 (ug/m3);Temperature (C);Humidity (%);Pressure (mbar);Latitude;Longitude
2024-01-14T12:15:00.000Z;0.865;;;;6.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T12:14:00.000Z;0.79;;;;6.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T12:13:00.000Z;0.721;;;;6.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T12:12:00.000Z;0.634;;;;6.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T12:11:00.000Z;0.52;;;;6.0;18.0;949.1;36.1484145;-115.1098824
2024-01-14T12:10:00.000Z;0.372;;;;6.0;18.0;949.1;36.1484145;-115.1098824
2024-01-14T12:09:00.000Z;0.603;1.0;1.0;2.0;6.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T12:08:00.000Z;0.974;;;;6.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T12:07:00.000Z;0.931;;;;6.0;18.0;949.3;36.1484145;-115.1098824
2024-01-14T12:06:00.000Z;0.9;;;;6.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T12:05:00.000Z;0.893;;;;6.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T12:04:00.000Z;0.885;;;;6.0;18.0;949.3;36.1484145;-115.1098824
2024-01-14T12:03:00.000Z;0.831;;;;6.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T12:02:00.000Z;0.758;;;;6.0;19.0;949.2;36.1484145;-115.1098824
2024-01-14T12:01:00.000Z;0.675;;;;6.0;19.0;949.2;36.1484145;-115.1098824
2024-01-14T12:00:00.000Z;0.56;;;;6.0;19.0;949.2;36.1484145;-115.1098824
2024-01-14T11:59:00.000Z;0.397;;;;6.0;19.0;949.2;36.1484145;-115.1098824
2024-01-14T11:58:00.000Z;0.587;1.0;1.0;2.0;6.0;19.0;949.4;36.1484145;-115.1098824
2024-01-14T11:57:00.000Z;0.994;;;;6.0;19.0;949.4;36.1484145;-115.1098824
2024-01-14T11:56:00.000Z;0.964;;;;6.0;19.0;949.2;36.1484145;-115.1098824
2024-01-14T11:55:00.000Z;0.973;;;;6.0;19.0;949.2;36.1484145;-115.1098824
2024-01-14T11:54:00.000Z;0.949;;;;6.0;19.0;949.2;36.1484145;-115.1098824
2024-01-14T11:53:00.000Z;0.915;;;;6.0;19.0;949.2;36.1484145;-115.1098824
2024-01-14T11:52:00.000Z;0.851;;;;7.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T11:51:00.000Z;0.794;;;;7.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T11:50:00.000Z;0.71;;;;7.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T11:49:00.000Z;0.585;;;;7.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T11:48:00.000Z;0.424;;;;7.0;18.0;949.3;36.1484145;-115.1098824
2024-01-14T11:47:00.000Z;0.505;1.0;1.0;2.0;6.0;19.0;949.2;36.1484145;-115.1098824
2024-01-14T11:46:00.000Z;1.016;;;;6.0;19.0;949.2;36.1484145;-115.1098824
2024-01-14T11:45:00.000Z;1.011;;;;6.0;19.0;949.2;36.1484145;-115.1098824
2024-01-14T11:44:00.000Z;0.982;;;;7.0;18.0;949.1;36.1484145;-115.1098824
2024-01-14T11:43:00.000Z;0.952;;;;7.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T11:42:00.000Z;0.947;;;;7.0;18.0;949.1;36.1484145;-115.1098824
2024-01-14T11:41:00.000Z;0.873;;;;7.0;18.0;949.1;36.1484145;-115.1098824
2024-01-14T11:40:00.000Z;0.848;;;;7.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T11:39:00.000Z;0.745;;;;7.0;18.0;949.1;36.1484145;-115.1098824
2024-01-14T11:38:00.000Z;0.622;;;;7.0;18.0;949.1;36.1484145;-115.1098824
2024-01-14T11:37:00.000Z;0.486;;;;7.0;18.0;949.1;36.1484145;-115.1098824
2024-01-14T11:36:00.000Z;0.545;1.0;1.3;2.3;6.0;19.0;949.0;36.1484145;-115.1098824
2024-01-14T11:35:00.000Z;1.036;;;;7.0;18.0;949.0;36.1484145;-115.1098824
2024-01-14T11:34:00.000Z;1.027;;;;7.0;18.0;948.9;36.1484145;-115.1098824
2024-01-14T11:33:00.000Z;1.022;;;;7.0;18.0;948.9;36.1484145;-115.1098824
2024-01-14T11:32:00.000Z;1.015;;;;7.0;18.0;948.9;36.1484145;-115.1098824
2024-01-14T11:31:00.000Z;0.951;;;;7.0;18.0;948.9;36.1484145;-115.1098824
2024-01-14T11:30:00.000Z;0.937;;;;7.0;18.0;949.0;36.1484145;-115.1098824
2024-01-14T11:29:00.000Z;0.874;;;;7.0;18.0;948.9;36.1484145;-115.1098824
2024-01-14T11:28:00.000Z;0.791;;;;7.0;18.0;949.0;36.1484145;-115.1098824
2024-01-14T11:27:00.000Z;0.676;;;;7.0;18.0;949.0;36.1484145;-115.1098824
2024-01-14T11:26:00.000Z;0.518;;;;7.0;18.0;949.0;36.1484145;-115.1098824
2024-01-14T11:25:00.000Z;0.547;;;;7.0;18.0;949.1;36.1484145;-115.1098824
2024-01-14T11:24:00.000Z;1.105;1.0;1.0;2.0;7.0;18.0;949.0;36.1484145;-115.1098824
2024-01-14T11:23:00.000Z;1.076;;;;7.0;18.0;949.0;36.1484145;-115.1098824
2024-01-14T11:22:00.000Z;1.062;;;;7.0;18.0;949.0;36.1484145;-115.1098824
2024-01-14T11:21:00.000Z;1.029;;;;7.0;18.0;949.0;36.1484145;-115.1098824
2024-01-14T11:20:00.000Z;1.005;;;;7.0;18.0;949.0;36.1484145;-115.1098824
2024-01-14T11:19:00.000Z;0.964;;;;7.0;18.0;949.0;36.1484145;-115.1098824
2024-01-14T11:18:00.000Z;0.886;;;;7.0;19.0;949.0;36.1484145;-115.1098824
2024-01-14T11:17:00.000Z;0.808;;;;7.0;19.0;949.0;36.1484145;-115.1098824
2024-01-14T11:16:00.000Z;0.708;;;;7.0;19.0;949.0;36.1484145;-115.1098824
2024-01-14T11:15:00.000Z;0.544;;;;7.0;19.0;948.9;36.1484145;-115.1098824
2024-01-14T11:14:00.000Z;0.552;;;;7.0;19.0;948.9;36.1484145;-115.1098824
2024-01-14T11:13:00.000Z;1.092;1.0;1.0;2.0;7.0;18.0;949.0;36.1484145;-115.1098824
2024-01-14T11:12:00.000Z;1.098;;;;7.0;19.0;948.8;36.1484145;-115.1098824
2024-01-14T11:11:00.000Z;1.088;;;;7.0;19.0;948.9;36.1484145;-115.1098824
2024-01-14T11:10:00.000Z;1.06;;;;7.0;19.0;948.9;36.1484145;-115.1098824
2024-01-14T11:09:00.000Z;1.016;;;;7.0;19.0;948.9;36.1484145;-115.1098824
2024-01-14T11:08:00.000Z;0.968;;;;7.0;19.0;949.1;36.1484145;-115.1098824
2024-01-14T11:07:00.000Z;0.936;;;;7.0;19.0;949.1;36.1484145;-115.1098824
2024-01-14T11:06:00.000Z;0.864;;;;7.0;19.0;949.0;36.1484145;-115.1098824
2024-01-14T11:05:00.000Z;0.763;;;;7.0;19.0;949.1;36.1484145;-115.1098824
2024-01-14T11:04:00.000Z;0.614;;;;7.0;19.0;949.0;36.1484145;-115.1098824
2024-01-14T11:03:00.000Z;0.551;;;;7.0;19.0;949.1;36.1484145;-115.1098824
2024-01-14T11:02:00.000Z;1.092;1.0;1.0;2.0;7.0;19.0;949.0;36.1484145;-115.1098824
2024-01-14T11:01:00.000Z;1.134;;;;7.0;19.0;949.0;36.1484145;-115.1098824
2024-01-14T11:00:00.000Z;1.109;;;;7.0;19.0;949.1;36.1484145;-115.1098824
2024-01-14T10:59:00.000Z;1.092;;;;7.0;19.0;949.1;36.1484145;-115.1098824
2024-01-14T10:58:00.000Z;1.061;;;;7.0;19.0;949.0;36.1484145;-115.1098824
2024-01-14T10:57:00.000Z;1.034;;;;8.0;18.0;949.0;36.1484145;-115.1098824
2024-01-14T10:56:00.000Z;0.963;;;;8.0;18.0;949.1;36.1484145;-115.1098824
2024-01-14T10:55:00.000Z;0.875;;;;8.0;18.0;949.1;36.1484145;-115.1098824
2024-01-14T10:54:00.000Z;0.857;;;;8.0;19.0;949.3;36.1484145;-115.1098824
2024-01-14T10:53:00.000Z;0.78;1.0;1.0;2.0;8.0;18.0;949.17;36.1484145;-115.1098824
2024-01-14T10:52:00.000Z;0.629;1.0;1.0;2.0;8.0;18.0;949.18;36.1484145;-115.1098824
2024-01-14T10:51:00.000Z;0.59;1.0;1.0;2.0;7.0;19.0;949.13;36.1484145;-115.1098824
2024-01-14T10:32:00.000Z;0.854;;;;8.0;18.0;949.2;36.1484145;-115.1098824
2024-01-14T10:31:00.000Z;0.747;;;;8.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T10:30:00.000Z;0.63;1.0;1.0;2.0;8.0;18.0;949.3;36.1487099;-115.1101676
2024-01-14T10:29:00.000Z;0.596;1.0;2.0;3.0;8.0;18.0;949.29;36.1487099;-115.1101676
2024-01-14T10:28:00.000Z;1.233;;;;8.0;18.0;949.2;36.1487099;-115.1101676
2024-01-14T10:27:00.000Z;1.194;;;;8.0;18.0;949.2;36.1487099;-115.1101676
2024-01-14T10:26:00.000Z;1.159;;;;8.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T10:25:00.000Z;1.149;;;;8.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T10:24:00.000Z;1.124;;;;8.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T10:23:00.000Z;1.055;;;;8.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T10:22:00.000Z;1.021;;;;8.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T10:21:00.000Z;0.902;;;;8.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T10:20:00.000Z;0.76;;;;8.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T10:19:00.000Z;0.611;;;;8.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T10:18:00.000Z;1.003;1.0;1.0;2.0;8.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T10:17:00.000Z;1.249;;;;8.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T10:16:00.000Z;1.236;;;;8.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T10:15:00.000Z;1.193;;;;8.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T10:14:00.000Z;1.196;;;;8.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T10:13:00.000Z;1.145;;;;8.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T10:12:00.000Z;1.126;;;;8.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T10:11:00.000Z;1.04;;;;8.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T10:10:00.000Z;0.957;;;;8.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T10:09:00.000Z;0.805;;;;8.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T10:08:00.000Z;0.666;;;;8.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T10:07:00.000Z;0.936;1.0;1.3;2.7;8.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T10:06:00.000Z;1.28;;;;8.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T10:05:00.000Z;1.253;;;;8.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T10:04:00.000Z;1.254;;;;8.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T10:03:00.000Z;1.214;;;;8.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T10:02:00.000Z;1.166;;;;9.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T10:01:00.000Z;1.145;;;;9.0;18.0;949.0;36.1487099;-115.1101676
2024-01-14T10:00:00.000Z;1.073;;;;9.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:59:00.000Z;0.989;;;;9.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:58:00.000Z;0.841;;;;9.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:57:00.000Z;0.692;;;;9.0;18.0;949.2;36.1487099;-115.1101676
2024-01-14T09:56:00.000Z;0.898;1.0;1.0;2.0;8.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T09:55:00.000Z;1.314;;;;9.0;18.0;949.2;36.1487099;-115.1101676
2024-01-14T09:54:00.000Z;1.28;;;;9.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:53:00.000Z;1.26;;;;9.0;18.0;949.2;36.1487099;-115.1101676
2024-01-14T09:52:00.000Z;1.236;;;;9.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:51:00.000Z;1.227;;;;9.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:50:00.000Z;1.181;;;;9.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:49:00.000Z;1.095;;;;9.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:48:00.000Z;1.039;;;;9.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:47:00.000Z;0.896;;;;9.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:46:00.000Z;0.703;;;;9.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:45:00.000Z;0.786;1.0;2.9;6.0;9.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:44:00.000Z;1.329;;;;9.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:43:00.000Z;1.334;;;;9.0;18.0;949.2;36.1487099;-115.1101676
2024-01-14T09:42:00.000Z;1.304;;;;9.0;18.0;949.2;36.1487099;-115.1101676
2024-01-14T09:41:00.000Z;1.261;;;;9.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T09:40:00.000Z;1.249;;;;9.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T09:39:00.000Z;1.212;;;;9.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T09:38:00.000Z;1.134;;;;9.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T09:37:00.000Z;1.052;;;;9.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T09:36:00.000Z;0.928;;;;9.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T09:35:00.000Z;0.778;;;;9.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T09:34:00.000Z;0.878;1.0;1.0;2.0;9.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T09:33:00.000Z;1.373;;;;9.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T09:32:00.000Z;1.347;;;;9.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T09:31:00.000Z;1.345;;;;9.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T09:30:00.000Z;1.311;;;;9.0;19.0;949.4;36.1487099;-115.1101676
2024-01-14T09:29:00.000Z;1.271;;;;9.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T09:28:00.000Z;1.227;;;;9.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T09:27:00.000Z;1.197;;;;9.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T09:26:00.000Z;1.103;;;;9.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T09:25:00.000Z;0.979;;;;9.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T09:24:00.000Z;0.812;;;;9.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T09:23:00.000Z;0.849;1.0;2.6;3.9;9.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T09:22:00.000Z;1.396;;;;9.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T09:21:00.000Z;1.375;;;;9.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T09:20:00.000Z;1.347;;;;9.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T09:19:00.000Z;1.326;;;;9.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T09:18:00.000Z;1.312;;;;9.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T09:17:00.000Z;1.285;;;;9.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T09:16:00.000Z;1.233;;;;9.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T09:15:00.000Z;1.134;;;;10.0;18.0;949.2;36.1487099;-115.1101676
2024-01-14T09:14:00.000Z;1.024;;;;10.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:13:00.000Z;0.852;;;;9.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T09:12:00.000Z;0.852;;;;9.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T09:11:00.000Z;1.431;1.0;1.0;2.0;9.0;19.0;949.2;36.1487099;-115.1101676
2024-01-14T09:10:00.000Z;1.394;;;;9.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T09:09:00.000Z;1.389;;;;9.0;19.0;949.3;36.1487099;-115.1101676
2024-01-14T09:08:00.000Z;1.359;;;;10.0;18.0;949.3;36.1487099;-115.1101676
2024-01-14T09:07:00.000Z;1.335;;;;10.0;18.0;949.3;36.1487099;-115.1101676
2024-01-14T09:06:00.000Z;1.316;;;;10.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:05:00.000Z;1.249;;;;10.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:04:00.000Z;1.181;;;;10.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T09:03:00.000Z;1.051;;;;10.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T09:02:00.000Z;0.924;;;;10.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T09:01:00.000Z;0.854;;;;9.0;20.0;949.1;36.1487099;-115.1101676
2024-01-14T09:00:00.000Z;1.401;1.0;1.0;2.0;10.0;18.0;949.1;36.1487099;-115.1101676
2024-01-14T08:59:00.000Z;1.441;;;;10.0;19.0;949.0;36.1487099;-115.1101676
2024-01-14T08:58:00.000Z;1.422;;;;10.0;19.0;949.0;36.1487099;-115.1101676
2024-01-14T08:57:00.000Z;1.392;;;;10.0;19.0;948.9;36.1487099;-115.1101676
2024-01-14T08:56:00.000Z;1.348;;;;10.0;19.0;949.0;36.1487099;-115.1101676
2024-01-14T08:55:00.000Z;1.349;;;;10.0;19.0;949.0;36.1487099;-115.1101676
2024-01-14T08:54:00.000Z;1.293;;;;10.0;19.0;949.0;36.1487099;-115.1101676
2024-01-14T08:53:00.000Z;1.223;;;;10.0;19.0;949.0;36.1487099;-115.1101676
2024-01-14T08:52:00.000Z;1.118;;;;10.0;19.0;949.0;36.1487099;-115.1101676
2024-01-14T08:51:00.000Z;0.956;;;;10.0;19.0;949.0;36.1487099;-115.1101676
2024-01-14T08:50:00.000Z;0.869;;;;10.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T08:49:00.000Z;1.361;1.0;1.0;2.0;10.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T08:48:00.000Z;1.484;;;;10.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T08:47:00.000Z;1.453;;;;10.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T08:46:00.000Z;1.438;;;;10.0;19.0;949.0;36.1487099;-115.1101676
2024-01-14T08:45:00.000Z;1.397;;;;10.0;19.0;949.1;36.1487099;-115.1101676
2024-01-14T08:44:00.000Z;1.375;;;;10.0;19.0;948.9;36.1487099;-115.1101676
2024-01-14T08:43:00.000Z;1.328;;;;10.0;19.0;948.8;36.1487099;-115.1101676
2024-01-14T08:42:00.000Z;1.244;;;;10.0;19.0;948.9;36.1487099;-115.1101676
2024-01-14T08:41:00.000Z;1.178;;;;10.0;19.0;948.8;36.1487099;-115.1101676
2024-01-14T08:40:00.000Z;1.025;;;;10.0;19.0;948.9;36.1487099;-115.1101676
2024-01-14T08:39:00.000Z;0.895;;;;10.0;19.0;948.9;36.1487099;-115.1101676
2024-01-14T08:38:00.000Z;1.38;1.0;1.0;2.0;10.0;19.0;949.0;36.1487099;-115.1101676
2024-01-14T08:37:00.000Z;1.505;;;;10.0;19.0;948.9;36.1487099;-115.1101676
2024-01-14T08:36:00.000Z;1.49;;;;10.0;19.0;948.9;36.1487099;-115.1101676
2024-01-14T08:35:00.000Z;1.468;;;;10.0;19.0;948.8;36.1487099;-115.1101676
2024-01-14T08:34:00.000Z;1.439;;;;10.0;19.0;948.7;36.1487099;-115.1101676
2024-01-14T08:33:00.000Z;1.382;;;;10.0;19.0;948.7;36.1487099;-115.1101676
2024-01-14T08:32:00.000Z;1.361;;;;10.0;19.0;948.7;36.1487099;-115.1101676
2024-01-14T08:31:00.000Z;1.304;;;;10.0;19.0;948.7;36.1485466;-115.1091891
2024-01-14T08:30:00.000Z;1.199;;;;11.0;18.0;948.7;36.1485466;-115.1091891
2024-01-14T08:29:00.000Z;1.02;;;;10.0;20.0;948.7;36.1485466;-115.1091891
2024-01-14T08:28:00.000Z;0.915;;;;10.0;20.0;948.6;36.1485466;-115.1091891
2024-01-14T08:27:00.000Z;1.344;1.0;1.0;2.0;10.0;19.0;948.6;36.1485466;-115.1091891
2024-01-14T08:26:00.000Z;1.541;;;;10.0;19.0;948.7;36.1485466;-115.1091891
2024-01-14T08:25:00.000Z;1.537;;;;10.0;20.0;948.5;36.1485466;-115.1091891
2024-01-14T08:24:00.000Z;1.502;;;;10.0;20.0;948.6;36.1485466;-115.1091891
2024-01-14T08:23:00.000Z;1.493;;;;11.0;19.0;948.6;36.1485466;-115.1091891
2024-01-14T08:22:00.000Z;1.42;;;;11.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T08:21:00.000Z;1.389;;;;11.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T08:20:00.000Z;1.324;;;;11.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T08:19:00.000Z;1.251;;;;11.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T08:18:00.000Z;1.093;;;;11.0;19.0;948.4;36.1485466;-115.1091891
2024-01-14T08:17:00.000Z;0.961;;;;10.0;20.0;948.5;36.1485466;-115.1091891
2024-01-14T08:16:00.000Z;1.347;1.0;1.0;2.0;10.0;20.0;948.5;36.1485466;-115.1091891
2024-01-14T08:15:00.000Z;1.568;;;;11.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T08:14:00.000Z;1.556;;;;11.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T08:13:00.000Z;1.532;;;;11.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T08:12:00.000Z;1.52;;;;11.0;19.0;948.4;36.1485466;-115.1091891
2024-01-14T08:11:00.000Z;1.475;;;;11.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T08:10:00.000Z;1.439;;;;11.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T08:09:00.000Z;1.369;;;;11.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T08:08:00.000Z;1.29;;;;11.0;19.0;948.4;36.1485466;-115.1091891
2024-01-14T08:07:00.000Z;1.133;;;;11.0;19.0;948.3;36.1485466;-115.1091891
2024-01-14T08:06:00.000Z;0.992;;;;11.0;19.0;948.4;36.1485466;-115.1091891
2024-01-14T08:05:00.000Z;1.308;1.0;1.0;2.0;11.0;19.0;948.3;36.1485466;-115.1091891
2024-01-14T08:04:00.000Z;1.614;;;;11.0;19.0;948.3;36.1485466;-115.1091891
2024-01-14T08:03:00.000Z;1.592;;;;11.0;19.0;948.4;36.1485466;-115.1091891
2024-01-14T08:02:00.000Z;1.585;;;;11.0;19.0;948.3;36.1485466;-115.1091891
2024-01-14T08:01:00.000Z;1.551;;;;11.0;19.0;948.3;36.1485466;-115.1091891
2024-01-14T08:00:00.000Z;1.502;;;;11.0;19.0;948.4;36.1485466;-115.1091891
2024-01-14T07:59:00.000Z;1.465;;;;11.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T07:58:00.000Z;1.418;;;;11.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T07:57:00.000Z;1.323;;;;11.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T07:56:00.000Z;1.192;;;;11.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T07:55:00.000Z;1.035;;;;11.0;19.0;948.4;36.1485466;-115.1091891
2024-01-14T07:54:00.000Z;1.312;1.0;1.4;2.7;11.0;19.0;948.4;36.1485466;-115.1091891
2024-01-14T07:53:00.000Z;1.648;;;;11.0;19.0;948.3;36.1485466;-115.1091891
2024-01-14T07:52:00.000Z;1.621;;;;11.0;20.0;948.3;36.1485466;-115.1091891
2024-01-14T07:51:00.000Z;1.599;;;;11.0;20.0;948.3;36.1485466;-115.1091891
2024-01-14T07:50:00.000Z;1.577;;;;11.0;20.0;948.3;36.1485466;-115.1091891
2024-01-14T07:49:00.000Z;1.541;;;;11.0;20.0;948.3;36.1485466;-115.1091891
2024-01-14T07:48:00.000Z;1.507;;;;11.0;20.0;948.3;36.1485466;-115.1091891
2024-01-14T07:47:00.000Z;1.446;;;;11.0;20.0;948.4;36.1485466;-115.1091891
2024-01-14T07:46:00.000Z;1.366;;;;11.0;20.0;948.4;36.1485466;-115.1091891
2024-01-14T07:45:00.000Z;1.241;;;;11.0;20.0;948.4;36.1485466;-115.1091891
2024-01-14T07:44:00.000Z;1.053;;;;11.0;20.0;948.4;36.1485466;-115.1091891
2024-01-14T07:43:00.000Z;1.264;1.0;1.0;2.0;11.0;20.0;948.5;36.1485466;-115.1091891
2024-01-14T07:42:00.000Z;1.662;;;;11.0;20.0;948.5;36.1485466;-115.1091891
2024-01-14T07:41:00.000Z;1.681;;;;11.0;20.0;948.4;36.1485466;-115.1091891
2024-01-14T07:40:00.000Z;1.642;;;;11.0;20.0;948.5;36.1485466;-115.1091891
2024-01-14T07:39:00.000Z;1.624;;;;11.0;20.0;948.5;36.1485466;-115.1091891
2024-01-14T07:38:00.000Z;1.596;;;;12.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T07:37:00.000Z;1.533;;;;12.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T07:36:00.000Z;1.465;;;;12.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T07:35:00.000Z;1.406;;;;12.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T07:34:00.000Z;1.281;;;;12.0;19.0;948.4;36.1485466;-115.1091891
2024-01-14T07:33:00.000Z;1.113;;;;12.0;19.0;948.4;36.1485466;-115.1091891
2024-01-14T07:32:00.000Z;1.109;;;;12.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T07:31:00.000Z;1.707;;;;12.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T07:30:00.000Z;1.702;;;;12.0;19.0;948.5;36.1485466;-115.1091891
2024-01-14T07:29:00.000Z;1.687;;;;12.0;19.0;948.8;36.1485466;-115.1091891
2024-01-14T07:28:00.000Z;1.677;1.0;1.0;2.0;12.0;19.0;948.61;36.1485466;-115.1091891
2024-01-14T07:27:00.000Z;1.663;1.0;1.0;2.0;12.0;19.0;948.62;36.1485466;-115.1091891
2024-01-14T07:26:00.000Z;1.636;1.0;1.0;2.0;12.0;19.0;948.61;36.1485466;-115.1091891
2024-01-14T07:17:00.000Z;1.686;;;;12.0;19.0;948.8;36.1485466;-115.1091891
2024-01-14T07:16:00.000Z;1.635;;;;12.0;20.0;948.7;36.1488475;-115.109365
2024-01-14T07:15:00.000Z;1.613;;;;12.0;20.0;948.7;36.1488475;-115.109365
2024-01-14T07:14:00.000Z;1.547;;;;12.0;20.0;948.8;36.1488475;-115.109365
2024-01-14T07:13:00.000Z;1.459;;;;12.0;20.0;948.9;36.1488475;-115.109365
2024-01-14T07:12:00.000Z;1.463;;;;12.0;20.0;948.9;36.1485458;-115.1091791
