Date (GMT);VOC (ppm);Temperature (C);Humidity (%);Pressure (mbar);Latitude;Longitude;PM1 (ug/m3);PM2.5 (ug/m3);PM10 (ug/m3)
2023-11-28T00:01:00.000Z;0.114;18;14;960.2;36.1815209;-115.052431;;;
2023-11-28T00:00:00.000Z;0.151;18;14;960.2;36.1815209;-115.052431;;;
2023-11-27T23:59:00.000Z;0.166;19;14;960.3;36.1815209;-115.052431;;;
2023-11-27T23:58:00.000Z;0.148;19;13;960.3;36.181414;-115.0527094;;;
2023-11-27T23:57:00.000Z;0.183;19;14;960.3;36.1816474;-115.0524008;;;
2023-11-27T23:56:00.000Z;0.228;19;14;960.2;36.1814781;-115.0530332;;;
2023-11-27T23:55:00.000Z;0.147;19;14;960.3;36.181752;-115.0530749;;;
2023-11-27T23:54:00.000Z;0.145;20;13;960.3;36.1817486;-115.0531287;;;
2023-11-27T23:53:00.000Z;0.16;19;13;960.3;36.1817357;-115.0531175;;;
2023-11-27T23:52:00.000Z;0.172;20;13;960.3;36.1817398;-115.0530943;1.0;2.0;3.0
2023-11-27T23:51:00.000Z;0.209;20;13;960.3;36.1817374;-115.0531174;;;
2023-11-27T23:50:00.000Z;0.216;20;13;960.3;36.1817438;-115.0531084;;;
2023-11-27T23:49:00.000Z;0.233;20;13;960.2;36.1817438;-115.0531084;;;
2023-11-27T23:48:00.000Z;0.265;20;13;960.2;36.1817438;-115.0531084;;;
2023-11-27T23:47:00.000Z;0.257;20;13;960.2;36.1817438;-115.0531084;;;
2023-11-27T23:46:00.000Z;0.272;21;12;960.2;36.1817438;-115.0531084;;;
2023-11-27T23:45:00.000Z;0.234;21;12;960.2;36.1817539;-115.0530865;;;
2023-11-27T23:44:00.000Z;0.185;21;12;960.2;36.1817462;-115.0531033;;;
2023-11-27T23:43:00.000Z;0.199;21;12;960.2;36.1817338;-115.0531064;;;
2023-11-27T23:42:00.000Z;0.188;20;13;960.2;36.1817361;-115.0531081;;;
2023-11-27T23:41:00.000Z;0.197;21;12;960.2;36.1817361;-115.0531081;1.0;2.0;3.0
2023-11-27T23:40:00.000Z;0.211;21;12;960.2;36.1817361;-115.0531081;;;
2023-11-27T23:39:00.000Z;0.261;21;12;960.1;36.1817361;-115.0531081;;;
2023-11-27T23:38:00.000Z;0.349;21;12;960.3;36.1817361;-115.0531081;;;
2023-11-27T23:37:00.000Z;0.303;21;12;960.3;36.1817361;-115.0531081;;;
2023-11-27T23:36:00.000Z;0.311;21;12;960.2;36.1817361;-115.0531081;;;
2023-11-27T23:35:00.000Z;0.318;21;12;960.2;36.1817361;-115.0531081;;;
2023-11-27T23:34:00.000Z;0.293;21;13;960.2;36.1817361;-115.0531081;;;
2023-11-27T23:33:00.000Z;0.249;21;13;960.2;36.1817361;-115.0531081;;;
2023-11-27T23:32:00.000Z;0.242;21;12;960.2;36.1817361;-115.0531081;;;
2023-11-27T23:31:00.000Z;0.258;21;12;960.2;36.1817361;-115.0531081;;;
2023-11-27T23:30:00.000Z;0.301;21;13;960.1;36.1817361;-115.0531081;1.0;2.0;3.0
2023-11-27T23:29:00.000Z;0.266;22;12;960.2;36.1817361;-115.0531081;;;
2023-11-27T23:28:00.000Z;0.341;22;12;960.2;36.1817361;-115.0531081;;;
2023-11-27T23:27:00.000Z;0.415;22;11;960.2;36.1816196;-115.0524921;;;
2023-11-27T23:26:00.000Z;0.37;22;11;960.2;36.1816196;-115.0524921;;;
2023-11-27T23:25:00.000Z;0.327;22;12;960.3;36.1817079;-115.0526644;;;
2023-11-27T23:24:00.000Z;0.34;22;12;960.2;36.1817079;-115.0526644;;;
2023-11-27T23:23:00.000Z;0.317;22;12;960.2;36.1817079;-115.0526644;;;
2023-11-27T23:22:00.000Z;0.351;22;12;960.2;36.1817079;-115.0526644;;;
2023-11-27T23:21:00.000Z;0.364;22;11;960.1;36.1817079;-115.0526644;;;
2023-11-27T23:20:00.000Z;0.3;22;12;960.2;36.1817079;-115.0526644;;;
2023-11-27T23:19:00.000Z;0.363;22;11;960.2;36.1817079;-115.0526644;1.0;2.0;3.0
2023-11-27T23:18:00.000Z;0.458;22;11;960.2;36.1817079;-115.0526644;;;
2023-11-27T23:17:00.000Z;0.416;22;11;960.3;36.1817079;-115.0526644;;;
2023-11-27T23:16:00.000Z;0.361;22;12;960.3;36.1817079;-115.0526644;;;
2023-11-27T23:15:00.000Z;0.323;22;12;960.3;36.1817079;-115.0526644;;;
2023-11-27T23:14:00.000Z;0.333;22;12;960.3;36.1817079;-115.0526644;;;
2023-11-27T23:13:00.000Z;0.329;23;11;960.2;36.1817079;-115.0526644;;;
2023-11-27T23:12:00.000Z;0.296;23;11;960.3;36.1817079;-115.0526644;;;
2023-11-27T23:11:00.000Z;0.32;23;11;960.2;36.1817079;-115.0526644;;;
2023-11-27T23:10:00.000Z;0.275;23;11;960.2;36.1817079;-115.0526644;;;
2023-11-27T23:09:00.000Z;0.263;22;12;960.2;36.1817079;-115.0526644;;;
2023-11-27T23:08:00.000Z;0.287;22;11;960.2;36.1817079;-115.0526644;1.0;2.0;3.0
2023-11-27T23:07:00.000Z;0.351;23;11;960.3;36.1818102;-115.0530787;;;
2023-11-27T23:06:00.000Z;0.349;22;12;960.2;36.1817122;-115.0531213;;;
2023-11-27T23:05:00.000Z;0.308;22;12;960.2;36.1817501;-115.0530836;;;
2023-11-27T23:04:00.000Z;0.278;22;12;960.2;36.1817405;-115.0530969;;;
2023-11-27T23:03:00.000Z;0.343;22;12;960.3;36.1811035;-115.0531715;;;
2023-11-27T23:02:00.000Z;0.326;22;11;960.3;36.1811035;-115.0531715;;;
2023-11-27T23:01:00.000Z;0.333;22;11;960.2;36.1811035;-115.0531715;;;
2023-11-27T23:00:00.000Z;0.331;22;11;960.2;36.1811035;-115.0531715;;;
2023-11-27T22:59:00.000Z;0.335;23;10;960.2;36.1811035;-115.0531715;;;
2023-11-27T22:58:00.000Z;0.321;23;10;960.2;36.1811035;-115.0531715;;;
2023-11-27T22:57:00.000Z;0.309;23;11;960.2;36.1811035;-115.0531715;1.0;2.0;3.0
2023-11-27T22:56:00.000Z;0.352;23;11;960.2;36.1816002;-115.052936;;;
2023-11-27T22:55:00.000Z;0.337;23;11;960.2;36.1816002;-115.052936;;;
2023-11-27T22:54:00.000Z;0.37;23;12;960.1;36.1816002;-115.052936;;;
2023-11-27T22:53:00.000Z;0.315;23;12;960.2;36.1816002;-115.052936;;;
2023-11-27T22:52:00.000Z;0.325;23;11;960.2;36.1816002;-115.052936;;;
2023-11-27T22:51:00.000Z;0.368;23;11;960.3;36.1816002;-115.052936;;;
2023-11-27T22:50:00.000Z;0.377;23;11;960.2;36.1816002;-115.052936;;;
2023-11-27T22:49:00.000Z;0.363;23;10;960.3;36.1816002;-115.052936;;;
2023-11-27T22:48:00.000Z;0.303;23;11;960.2;36.1816002;-115.052936;;;
2023-11-27T22:47:00.000Z;0.297;23;11;960.2;36.1816002;-115.052936;;;
2023-11-27T22:46:00.000Z;0.353;23;11;960.2;36.1817686;-115.0531189;1.0;2.0;4.0
2023-11-27T22:45:00.000Z;0.489;23;11;960.2;36.1817488;-115.0529501;;;
2023-11-27T22:44:00.000Z;0.363;23;11;960.2;36.1817555;-115.0531084;;;
2023-11-27T22:43:00.000Z;0.408;23;11;960.2;36.1817555;-115.0531084;;;
2023-11-27T22:42:00.000Z;0.497;23;11;960.3;36.1817555;-115.0531084;;;
2023-11-27T22:41:00.000Z;0.363;23;11;960.3;36.1817555;-115.0531084;;;
2023-11-27T22:40:00.000Z;0.369;23;11;960.3;36.1817555;-115.0531084;;;
2023-11-27T22:39:00.000Z;0.414;23;11;960.3;36.1817555;-115.0531084;;;
2023-11-27T22:38:00.000Z;0.363;23;11;960.2;36.1816776;-115.0530068;;;
2023-11-27T22:37:00.000Z;0.362;23;11;960.3;36.181726;-115.0529356;;;
2023-11-27T22:36:00.000Z;0.309;23;11;960.3;36.181726;-115.0529356;;;
2023-11-27T22:35:00.000Z;0.327;23;11;960.3;36.181726;-115.0529356;1.0;2.0;3.0
2023-11-27T22:34:00.000Z;0.45;23;11;960.3;36.181726;-115.0529356;;;
2023-11-27T22:33:00.000Z;0.37;23;11;960.2;36.1817191;-115.0529892;;;
2023-11-27T22:32:00.000Z;0.38;24;10;960.2;36.1817064;-115.0525048;;;
2023-11-27T22:31:00.000Z;0.323;24;11;960.3;36.1813594;-115.0530618;;;
2023-11-27T22:30:00.000Z;0.316;24;10;960.2;36.1816889;-115.0529264;;;
2023-11-27T22:29:00.000Z;0.365;23;12;960.3;36.1817534;-115.0529429;;;
2023-11-27T22:28:00.000Z;0.408;24;10;960.2;36.1817534;-115.0529429;;;
2023-11-27T22:27:00.000Z;0.289;24;10;960.3;36.1817534;-115.0529429;;;
2023-11-27T22:26:00.000Z;0.292;24;11;960.3;36.1817486;-115.0530604;;;
2023-11-27T22:25:00.000Z;0.291;24;11;960.2;36.1817486;-115.0530604;;;
2023-11-27T22:24:00.000Z;0.286;23;11;960.3;36.1817253;-115.0530034;1.0;3.0;4.0
2023-11-27T22:23:00.000Z;0.329;23;12;960.3;36.1817364;-115.0530124;;;
2023-11-27T22:22:00.000Z;0.34;23;12;960.2;36.1817364;-115.0530124;;;
2023-11-27T22:21:00.000Z;0.357;23;12;960.2;36.1816795;-115.052664;;;
2023-11-27T22:20:00.000Z;0.365;23;11;960.2;36.1816795;-115.052664;;;
2023-11-27T22:19:00.000Z;0.36;22;12;960.2;36.1816795;-115.052664;;;
2023-11-27T22:18:00.000Z;0.341;23;11;960.3;36.1817557;-115.0530709;;;
2023-11-27T22:17:00.000Z;0.405;23;10;960.2;36.1817557;-115.0530709;;;
2023-11-27T22:16:00.000Z;0.418;23;11;960.2;36.1817557;-115.0530709;;;
2023-11-27T22:15:00.000Z;0.413;23;11;960.3;36.1817557;-115.0530709;;;
2023-11-27T22:14:00.000Z;0.331;23;11;960.2;36.1817557;-115.0530709;;;
2023-11-27T22:13:00.000Z;0.323;23;11;960.2;36.1817399;-115.0531215;1.0;2.0;3.0
2023-11-27T22:12:00.000Z;0.414;24;11;960.3;36.1817399;-115.0531215;;;
2023-11-27T22:11:00.000Z;0.382;23;12;960.2;36.1817399;-115.0531215;;;
2023-11-27T22:10:00.000Z;0.308;23;12;960.3;36.1817399;-115.0531215;;;
2023-11-27T22:09:00.000Z;0.319;23;12;960.2;36.1817399;-115.0531215;;;
2023-11-27T22:08:00.000Z;0.328;23;11;960.2;36.1817365;-115.0531053;;;
2023-11-27T22:07:00.000Z;0.333;23;11;960.2;36.1817365;-115.0531053;;;
2023-11-27T22:06:00.000Z;0.327;23;11;960.3;36.1817365;-115.0531053;;;
2023-11-27T22:05:00.000Z;0.351;23;11;960.3;36.1817365;-115.0531053;;;
2023-11-27T22:04:00.000Z;0.361;24;10;960.3;36.1817365;-115.0531053;;;
2023-11-27T22:03:00.000Z;0.319;24;10;960.3;36.181645;-115.0525937;;;
2023-11-27T22:02:00.000Z;0.316;23;11;960.3;36.181645;-115.0525937;1.0;1.0;3.0
2023-11-27T22:01:00.000Z;0.52;24;10;960.3;36.181645;-115.0525937;;;
